from_State,from_Division,from_Latitude,from_Longitude,to_State,to_Division,to_Latitude,to_Longitude,distance_metres,time_minutes,trans_type
QLD,Dickson,-27.271,152.847,QLD,McPherson,-28.148,153.399,135386,6279,car
QLD,Dickson,-27.271,152.847,QLD,Moncrieff,-28.008,153.385,114822,5648,car
QLD,Dickson,-27.271,152.847,QLD,Moreton,-27.564,153.031,55317,3453,car
QLD,Dickson,-27.271,152.847,QLD,Oxley,-27.609,152.933,52883,3338,car
QLD,Dickson,-27.271,152.847,QLD,Petrie,-27.246,153.039,31964,2293,car
QLD,Dickson,-27.271,152.847,QLD,Rankin,-27.642,153.094,64693,3819,car
QLD,Dickson,-27.271,152.847,QLD,Ryan,-27.47,152.851,44350,3054,car
QLD,Dickson,-27.271,152.847,QLD,Wide Bay,-25.913,152.559,209342,8723,car
QLD,Dickson,-27.271,152.847,QLD,Wright,-27.917,152.674,108136,5410,car
QLD,Dickson,-27.271,152.847,QLD,Brisbane Airport,-27.394903,153.121228,42747,2675,car
QLD,Fadden,-27.793072,153.356213,QLD,Fairfax,-26.586,152.888,172731,7398,car
QLD,Fadden,-27.793072,153.356213,QLD,Fisher,-26.789,152.899,148409,6828,car
QLD,Fadden,-27.793072,153.356213,QLD,Flynn,-24.491,149.664,708315,29762,car
QLD,Fadden,-27.793072,153.356213,QLD,Forde,-27.762,153.181,26602,1707,car
QLD,Fadden,-27.793072,153.356213,QLD,Griffith,-27.486,153.062,58708,2973,car
QLD,Fadden,-27.793072,153.356213,QLD,Groom,-27.484,151.653,197592,9034,car
QLD,Fadden,-27.793072,153.356213,QLD,Herbert,-19.208,146.616,1420157,56823,car
QLD,Fadden,-27.793072,153.356213,QLD,Hinkler,-25.183,152.385,381987,15327,car
QLD,Fadden,-27.793072,153.356213,QLD,Leichhardt,-14.357,143.121,2290496,112885,car
QLD,Fadden,-27.793072,153.356213,QLD,Lilley,-27.377,153.071,68738,3296,car
QLD,Fadden,-27.793072,153.356213,QLD,Longman,-27.014,152.895,120324,5350,car
QLD,Fadden,-27.793072,153.356213,QLD,Maranoa,-25.807,144.718,1078716,56030,car
QLD,Fadden,-27.793072,153.356213,QLD,McPherson,-28.148,153.399,58723,2839,car
QLD,Fadden,-27.793072,153.356213,QLD,Moncrieff,-28.008,153.385,38160,2207,car
QLD,Fadden,-27.793072,153.356213,QLD,Moreton,-27.564,153.031,51609,2908,car
QLD,Fadden,-27.793072,153.356213,QLD,Oxley,-27.609,152.933,56578,2681,car
QLD,Fadden,-27.793072,153.356213,QLD,Petrie,-27.246,153.039,90860,4329,car
QLD,Fadden,-27.793072,153.356213,QLD,Rankin,-27.642,153.094,40555,2329,car
QLD,Fadden,-27.793072,153.356213,QLD,Ryan,-27.47,152.851,81341,4093,car
QLD,Fadden,-27.793072,153.356213,QLD,Wide Bay,-25.913,152.559,270432,10929,car
QLD,Fadden,-27.793072,153.356213,QLD,Wright,-27.917,152.674,100099,4998,car
QLD,Fadden,-27.793072,153.356213,QLD,Brisbane Airport,-27.394903,153.121228,67247,3113,car
QLD,Fairfax,-26.586,152.888,QLD,Fisher,-26.789,152.899,48856,3334,car
QLD,Fairfax,-26.586,152.888,QLD,Flynn,-24.491,149.664,551300,23896,car
QLD,Fairfax,-26.586,152.888,QLD,Forde,-27.762,153.181,155802,6786,car
QLD,Fairfax,-26.586,152.888,QLD,Griffith,-27.486,153.062,116726,5553,car
QLD,Fairfax,-26.586,152.888,QLD,Groom,-27.484,151.653,266715,12015,car
QLD,Fairfax,-26.586,152.888,QLD,Herbert,-19.208,146.616,1263143,50957,car
QLD,Fairfax,-26.586,152.888,QLD,Hinkler,-25.183,152.385,224973,9460,car
QLD,Fairfax,-26.586,152.888,QLD,Leichhardt,-14.357,143.121,2133482,107018,car
QLD,Fairfax,-26.586,152.888,QLD,Lilley,-27.377,153.071,107276,4799,car
QLD,Fairfax,-26.586,152.888,QLD,Longman,-27.014,152.895,75227,3568,car
QLD,Fairfax,-26.586,152.888,QLD,Maranoa,-25.807,144.718,1090540,55410,car
QLD,Fairfax,-26.586,152.888,QLD,McPherson,-28.148,153.399,210691,8732,car
QLD,Fairfax,-26.586,152.888,QLD,Moncrieff,-28.008,153.385,190128,8100,car
QLD,Fairfax,-26.586,152.888,QLD,Moreton,-27.564,153.031,127825,6153,car
QLD,Fairfax,-26.586,152.888,QLD,Oxley,-27.609,152.933,134080,6258,car
QLD,Fairfax,-26.586,152.888,QLD,Petrie,-27.246,153.039,89846,4145,car
QLD,Fairfax,-26.586,152.888,QLD,Rankin,-27.642,153.094,140339,6098,car
QLD,Fairfax,-26.586,152.888,QLD,Ryan,-27.47,152.851,133841,6604,car
QLD,Fairfax,-26.586,152.888,QLD,Wide Bay,-25.913,152.559,113418,5062,car
QLD,Fairfax,-26.586,152.888,QLD,Wright,-27.917,152.674,189333,8330,car
QLD,Fairfax,-26.586,152.888,QLD,Brisbane Airport,-27.394903,153.121228,112589,4907,car
QLD,Fisher,-26.789,152.899,QLD,Flynn,-24.491,149.664,590819,25612,car
QLD,Fisher,-26.789,152.899,QLD,Forde,-27.762,153.181,131617,6302,car
QLD,Fisher,-26.789,152.899,QLD,Griffith,-27.486,153.062,92542,5069,car
QLD,Fisher,-26.789,152.899,QLD,Groom,-27.484,151.653,218230,9654,car
QLD,Fisher,-26.789,152.899,QLD,Herbert,-19.208,146.616,1302662,52673,car
QLD,Fisher,-26.789,152.899,QLD,Hinkler,-25.183,152.385,264492,11176,car
QLD,Fisher,-26.789,152.899,QLD,Leichhardt,-14.357,143.121,2173001,108734,car
QLD,Fisher,-26.789,152.899,QLD,Lilley,-27.377,153.071,83090,4314,car
QLD,Fisher,-26.789,152.899,QLD,Longman,-27.014,152.895,41817,2654,car
QLD,Fisher,-26.789,152.899,QLD,Maranoa,-25.807,144.718,1053767,54461,car
QLD,Fisher,-26.789,152.899,QLD,McPherson,-28.148,153.399,186507,8248,car
QLD,Fisher,-26.789,152.899,QLD,Moncrieff,-28.008,153.385,165944,7616,car
QLD,Fisher,-26.789,152.899,QLD,Moreton,-27.564,153.031,103640,5669,car
QLD,Fisher,-26.789,152.899,QLD,Oxley,-27.609,152.933,109896,5774,car
QLD,Fisher,-26.789,152.899,QLD,Petrie,-27.246,153.039,65662,3661,car
QLD,Fisher,-26.789,152.899,QLD,Rankin,-27.642,153.094,116153,5614,car
QLD,Fisher,-26.789,152.899,QLD,Ryan,-27.47,152.851,109657,6120,car
QLD,Fisher,-26.789,152.899,QLD,Wide Bay,-25.913,152.559,152936,6779,car
QLD,Fisher,-26.789,152.899,QLD,Wright,-27.917,152.674,165149,7846,car
QLD,Fisher,-26.789,152.899,QLD,Brisbane Airport,-27.394903,153.121228,88407,4423,car
QLD,Flynn,-24.491,149.664,QLD,Forde,-27.762,153.181,691275,29086,car
QLD,Flynn,-24.491,149.664,QLD,Griffith,-27.486,153.062,652198,27853,car
QLD,Flynn,-24.491,149.664,QLD,Groom,-27.484,151.653,518180,22417,car
QLD,Flynn,-24.491,149.664,QLD,Herbert,-19.208,146.616,905615,35859,car
QLD,Flynn,-24.491,149.664,QLD,Hinkler,-25.183,152.385,450600,19410,car
QLD,Flynn,-24.491,149.664,QLD,Leichhardt,-14.357,143.121,1775954,91920,car
QLD,Flynn,-24.491,149.664,QLD,Lilley,-27.377,153.071,642746,27099,car
QLD,Flynn,-24.491,149.664,QLD,Longman,-27.014,152.895,610700,25868,car
QLD,Flynn,-24.491,149.664,QLD,Maranoa,-25.807,144.718,932116,49956,car
QLD,Flynn,-24.491,149.664,QLD,McPherson,-28.148,153.399,746163,31033,car
QLD,Flynn,-24.491,149.664,QLD,Moncrieff,-28.008,153.385,725600,30401,car
QLD,Flynn,-24.491,149.664,QLD,Moreton,-27.564,153.031,663297,28453,car
QLD,Flynn,-24.491,149.664,QLD,Oxley,-27.609,152.933,643851,28038,car
QLD,Flynn,-24.491,149.664,QLD,Petrie,-27.246,153.039,625318,26446,car
QLD,Flynn,-24.491,149.664,QLD,Rankin,-27.642,153.094,675810,28399,car
QLD,Flynn,-24.491,149.664,QLD,Ryan,-27.47,152.851,669313,28905,car
QLD,Flynn,-24.491,149.664,QLD,Wide Bay,-25.913,152.559,496540,21320,car
QLD,Flynn,-24.491,149.664,QLD,Wright,-27.917,152.674,664841,29139,car
QLD,Flynn,-24.491,149.664,QLD,Brisbane Airport,-27.394903,153.121228,648061,27207,car
QLD,Forde,-27.762,153.181,QLD,Griffith,-27.486,153.062,43247,2286,car
QLD,Forde,-27.762,153.181,QLD,Groom,-27.484,151.653,182131,8347,car
QLD,Forde,-27.762,153.181,QLD,Herbert,-19.208,146.616,1404696,56136,car
QLD,Forde,-27.762,153.181,QLD,Hinkler,-25.183,152.385,366526,14640,car
QLD,Forde,-27.762,153.181,QLD,Leichhardt,-14.357,143.121,2275035,112198,car
QLD,Forde,-27.762,153.181,QLD,Lilley,-27.377,153.071,53276,2609,car
QLD,Forde,-27.762,153.181,QLD,Longman,-27.014,152.895,104863,4663,car
QLD,Forde,-27.762,153.181,QLD,Maranoa,-25.807,144.718,1063254,55343,car
QLD,Forde,-27.762,153.181,QLD,McPherson,-28.148,153.399,68775,3112,car
QLD,Forde,-27.762,153.181,QLD,Moncrieff,-28.008,153.385,48212,2481,car
QLD,Forde,-27.762,153.181,QLD,Moreton,-27.564,153.031,36147,2221,car
QLD,Forde,-27.762,153.181,QLD,Oxley,-27.609,152.933,41116,1994,car
QLD,Forde,-27.762,153.181,QLD,Petrie,-27.246,153.039,75398,3642,car
QLD,Forde,-27.762,153.181,QLD,Rankin,-27.642,153.094,20859,1650,car
QLD,Forde,-27.762,153.181,QLD,Ryan,-27.47,152.851,65879,3406,car
QLD,Forde,-27.762,153.181,QLD,Wide Bay,-25.913,152.559,254970,10242,car
QLD,Forde,-27.762,153.181,QLD,Wright,-27.917,152.674,80046,3722,car
QLD,Forde,-27.762,153.181,QLD,Brisbane Airport,-27.394903,153.121228,51786,2426,car
QLD,Griffith,-27.486,153.062,QLD,Groom,-27.484,151.653,162354,8000,car
QLD,Griffith,-27.486,153.062,QLD,Herbert,-19.208,146.616,1369329,54911,car
QLD,Griffith,-27.486,153.062,QLD,Hinkler,-25.183,152.385,331159,13414,car
QLD,Griffith,-27.486,153.062,QLD,Leichhardt,-14.357,143.121,2239668,110972,car
QLD,Griffith,-27.486,153.062,QLD,Lilley,-27.377,153.071,17909,1234,car
QLD,Griffith,-27.486,153.062,QLD,Longman,-27.014,152.895,69496,3437,car
QLD,Griffith,-27.486,153.062,QLD,Maranoa,-25.807,144.718,1043477,54996,car
QLD,Griffith,-27.486,153.062,QLD,McPherson,-28.148,153.399,96771,4178,car
QLD,Griffith,-27.486,153.062,QLD,Moncrieff,-28.008,153.385,76208,3546,car
QLD,Griffith,-27.486,153.062,QLD,Moreton,-27.564,153.031,12856,1382,car
QLD,Griffith,-27.486,153.062,QLD,Oxley,-27.609,152.933,22951,1819,car
QLD,Griffith,-27.486,153.062,QLD,Petrie,-27.246,153.039,40031,2417,car
QLD,Griffith,-27.486,153.062,QLD,Rankin,-27.642,153.094,26310,1684,car
QLD,Griffith,-27.486,153.062,QLD,Ryan,-27.47,152.851,27528,2232,car
QLD,Griffith,-27.486,153.062,QLD,Wide Bay,-25.913,152.559,219604,9017,car
QLD,Griffith,-27.486,153.062,QLD,Wright,-27.917,152.674,78204,3891,car
QLD,Griffith,-27.486,153.062,QLD,Brisbane Airport,-27.394903,153.121228,16419,1200,car
QLD,Groom,-27.484,151.653,QLD,Herbert,-19.208,146.616,1322702,52184,car
QLD,Groom,-27.484,151.653,QLD,Hinkler,-25.183,152.385,358058,14729,car
QLD,Groom,-27.484,151.653,QLD,Leichhardt,-14.357,143.121,2193041,108246,car
QLD,Groom,-27.484,151.653,QLD,Lilley,-27.377,153.071,176245,8116,car
QLD,Groom,-27.484,151.653,QLD,Longman,-27.014,152.895,204435,9456,car
QLD,Groom,-27.484,151.653,QLD,Maranoa,-25.807,144.718,900804,48051,car
QLD,Groom,-27.484,151.653,QLD,McPherson,-28.148,153.399,238314,10377,car
QLD,Groom,-27.484,151.653,QLD,Moncrieff,-28.008,153.385,217751,9745,car
QLD,Groom,-27.484,151.653,QLD,Moreton,-27.564,153.031,156368,7284,car
QLD,Groom,-27.484,151.653,QLD,Oxley,-27.609,152.933,145358,6733,car
QLD,Groom,-27.484,151.653,QLD,Petrie,-27.246,153.039,193390,9358,car
QLD,Groom,-27.484,151.653,QLD,Rankin,-27.642,153.094,164854,7711,car
QLD,Groom,-27.484,151.653,QLD,Ryan,-27.47,152.851,158275,7945,car
QLD,Groom,-27.484,151.653,QLD,Wide Bay,-25.913,152.559,272132,11333,car
QLD,Groom,-27.484,151.653,QLD,Wright,-27.917,152.674,166348,7834,car
QLD,Groom,-27.484,151.653,QLD,Brisbane Airport,-27.394903,153.121228,178401,8122,car
QLD,Herbert,-19.208,146.616,QLD,Hinkler,-25.183,152.385,1084680,43351,car
QLD,Herbert,-19.208,146.616,QLD,Leichhardt,-14.357,143.121,873564,56391,car
QLD,Herbert,-19.208,146.616,QLD,Lilley,-27.377,153.071,1354598,54144,car
QLD,Herbert,-19.208,146.616,QLD,Longman,-27.014,152.895,1322550,52912,car
QLD,Herbert,-19.208,146.616,QLD,Maranoa,-25.807,144.718,1091365,64451,car
QLD,Herbert,-19.208,146.616,QLD,McPherson,-28.148,153.399,1458016,58077,car
QLD,Herbert,-19.208,146.616,QLD,Moncrieff,-28.008,153.385,1437451,57445,car
QLD,Herbert,-19.208,146.616,QLD,Moreton,-27.564,153.031,1375147,55498,car
QLD,Herbert,-19.208,146.616,QLD,Oxley,-27.609,152.933,1381403,55603,car
QLD,Herbert,-19.208,146.616,QLD,Petrie,-27.246,153.039,1337169,53490,car
QLD,Herbert,-19.208,146.616,QLD,Rankin,-27.642,153.094,1387660,55443,car
QLD,Herbert,-19.208,146.616,QLD,Ryan,-27.47,152.851,1381164,55949,car
QLD,Herbert,-19.208,146.616,QLD,Wide Bay,-25.913,152.559,1175920,46842,car
QLD,Herbert,-19.208,146.616,QLD,Wright,-27.917,152.674,1436656,57675,car
QLD,Herbert,-19.208,146.616,QLD,Brisbane Airport,-27.394903,153.121228,1359912,54252,car
QLD,Hinkler,-25.183,152.385,QLD,Leichhardt,-14.357,143.121,1951954,99480,car
QLD,Hinkler,-25.183,152.385,QLD,Lilley,-27.377,153.071,316384,12618,car
QLD,Hinkler,-25.183,152.385,QLD,Longman,-27.014,152.895,284336,11387,car
QLD,Hinkler,-25.183,152.385,QLD,Maranoa,-25.807,144.718,1080354,54884,car
QLD,Hinkler,-25.183,152.385,QLD,McPherson,-28.148,153.399,419801,16552,car
QLD,Hinkler,-25.183,152.385,QLD,Moncrieff,-28.008,153.385,399238,15920,car
QLD,Hinkler,-25.183,152.385,QLD,Moreton,-27.564,153.031,336933,13972,car
QLD,Hinkler,-25.183,152.385,QLD,Oxley,-27.609,152.933,343188,14077,car
QLD,Hinkler,-25.183,152.385,QLD,Petrie,-27.246,153.039,298954,11964,car
QLD,Hinkler,-25.183,152.385,QLD,Rankin,-27.642,153.094,349446,13917,car
QLD,Hinkler,-25.183,152.385,QLD,Ryan,-27.47,152.851,342949,14424,car
QLD,Hinkler,-25.183,152.385,QLD,Wide Bay,-25.913,152.559,120316,4912,car
QLD,Hinkler,-25.183,152.385,QLD,Wright,-27.917,152.674,398441,16149,car
QLD,Hinkler,-25.183,152.385,QLD,Brisbane Airport,-27.394903,153.121228,321697,12726,car
QLD,Kennedy,-20.725599,139.493155,QLD,Leichhardt,-14.357,143.121,124900,49860,car
QLD,Kennedy,-20.725599,139.493155,QLD,Brisbane Airport,-27.394903,153.121228,183600,72600,car
QLD,Leichhardt,-14.357,143.121,QLD,Kennedy,-20.725599,139.493155,124900,49860,car
QLD,Brisbane Airport,-27.394903,153.121228,QLD,Kennedy,-20.725599,139.493155,183600,72600,car
QLD,Leichhardt,-14.357,143.121,QLD,Lilley,-27.377,153.071,2224987,110167,car
QLD,Leichhardt,-14.357,143.121,QLD,Longman,-27.014,152.895,2192940,108936,car
QLD,Leichhardt,-14.357,143.121,QLD,Maranoa,-25.807,144.718,1961756,120474,car
QLD,Leichhardt,-14.357,143.121,QLD,McPherson,-28.148,153.399,2328404,114101,car
QLD,Leichhardt,-14.357,143.121,QLD,Moncrieff,-28.008,153.385,2307841,113469,car
QLD,Leichhardt,-14.357,143.121,QLD,Moreton,-27.564,153.031,2245537,111521,car
QLD,Leichhardt,-14.357,143.121,QLD,Oxley,-27.609,152.933,2251793,111627,car
QLD,Leichhardt,-14.357,143.121,QLD,Petrie,-27.246,153.039,2207559,109513,car
QLD,Leichhardt,-14.357,143.121,QLD,Rankin,-27.642,153.094,2258050,111466,car
QLD,Leichhardt,-14.357,143.121,QLD,Ryan,-27.47,152.851,2251554,111973,car
QLD,Leichhardt,-14.357,143.121,QLD,Wide Bay,-25.913,152.559,2046311,102866,car
QLD,Leichhardt,-14.357,143.121,QLD,Wright,-27.917,152.674,2307046,113698,car
QLD,Leichhardt,-14.357,143.121,QLD,Brisbane Airport,-27.394903,153.121228,2230302,110275,car
QLD,Lilley,-27.377,153.071,QLD,Longman,-27.014,152.895,57206,2789,car
QLD,Lilley,-27.377,153.071,QLD,Maranoa,-25.807,144.718,1055135,55121,car
QLD,Lilley,-27.377,153.071,QLD,McPherson,-28.148,153.399,106809,4557,car
QLD,Lilley,-27.377,153.071,QLD,Moncrieff,-28.008,153.385,86246,3925,car
QLD,Lilley,-27.377,153.071,QLD,Moreton,-27.564,153.031,28353,1839,car
QLD,Lilley,-27.377,153.071,QLD,Oxley,-27.609,152.933,34609,1944,car
QLD,Lilley,-27.377,153.071,QLD,Petrie,-27.246,153.039,27741,1768,car
QLD,Lilley,-27.377,153.071,QLD,Rankin,-27.642,153.094,36455,1922,car
QLD,Lilley,-27.377,153.071,QLD,Ryan,-27.47,152.851,34370,2290,car
QLD,Lilley,-27.377,153.071,QLD,Wide Bay,-25.913,152.559,207314,8368,car
QLD,Lilley,-27.377,153.071,QLD,Wright,-27.917,152.674,89862,4016,car
QLD,Lilley,-27.377,153.071,QLD,Brisbane Airport,-27.394903,153.121228,10008,801,car
QLD,Longman,-27.014,152.895,QLD,Maranoa,-25.807,144.718,1051845,54343,car
QLD,Longman,-27.014,152.895,QLD,McPherson,-28.148,153.399,159840,6629,car
QLD,Longman,-27.014,152.895,QLD,Moncrieff,-28.008,153.385,139277,5997,car
QLD,Longman,-27.014,152.895,QLD,Moreton,-27.564,153.031,76973,4049,car
QLD,Longman,-27.014,152.895,QLD,Oxley,-27.609,152.933,83229,4155,car
QLD,Longman,-27.014,152.895,QLD,Petrie,-27.246,153.039,38994,2042,car
QLD,Longman,-27.014,152.895,QLD,Rankin,-27.642,153.094,89486,3995,car
QLD,Longman,-27.014,152.895,QLD,Ryan,-27.47,152.851,82990,4501,car
QLD,Longman,-27.014,152.895,QLD,Wide Bay,-25.913,152.559,172351,7045,car
QLD,Longman,-27.014,152.895,QLD,Wright,-27.917,152.674,138482,6227,car
QLD,Longman,-27.014,152.895,QLD,Brisbane Airport,-27.394903,153.121228,61739,2803,car
QLD,Maranoa,-25.807,144.718,QLD,McPherson,-28.148,153.399,1119460,57257,car
QLD,Maranoa,-25.807,144.718,QLD,Moncrieff,-28.008,153.385,1098897,56626,car
QLD,Maranoa,-25.807,144.718,QLD,Moreton,-27.564,153.031,1037514,54164,car
QLD,Maranoa,-25.807,144.718,QLD,Oxley,-27.609,152.933,1026504,53614,car
QLD,Maranoa,-25.807,144.718,QLD,Petrie,-27.246,153.039,1080303,55684,car
QLD,Maranoa,-25.807,144.718,QLD,Rankin,-27.642,153.094,1046000,54592,car
QLD,Maranoa,-25.807,144.718,QLD,Ryan,-27.47,152.851,1039421,54825,car
QLD,Maranoa,-25.807,144.718,QLD,Wide Bay,-25.913,152.559,1035766,52843,car
QLD,Maranoa,-25.807,144.718,QLD,Wright,-27.917,152.674,1047494,54715,car
QLD,Maranoa,-25.807,144.718,QLD,Brisbane Airport,-27.394903,153.121228,1059547,55003,car
QLD,McPherson,-28.148,153.399,QLD,Moncrieff,-28.008,153.385,27701,1881,car
QLD,McPherson,-28.148,153.399,QLD,Moreton,-27.564,153.031,86278,4057,car
QLD,McPherson,-28.148,153.399,QLD,Oxley,-27.609,152.933,91247,3830,car
QLD,McPherson,-28.148,153.399,QLD,Petrie,-27.246,153.039,125528,5478,car
QLD,McPherson,-28.148,153.399,QLD,Rankin,-27.642,153.094,75224,3478,car
QLD,McPherson,-28.148,153.399,QLD,Ryan,-27.47,152.851,116010,5242,car
QLD,McPherson,-28.148,153.399,QLD,Wide Bay,-25.913,152.559,305101,12078,car
QLD,McPherson,-28.148,153.399,QLD,Wright,-27.917,152.674,117474,5812,car
QLD,McPherson,-28.148,153.399,QLD,Brisbane Airport,-27.394903,153.121228,101916,4262,car
QLD,Moncrieff,-28.008,153.385,QLD,Moreton,-27.564,153.031,70765,3531,car
QLD,Moncrieff,-28.008,153.385,QLD,Oxley,-27.609,152.933,75734,3305,car
QLD,Moncrieff,-28.008,153.385,QLD,Petrie,-27.246,153.039,110016,4953,car
QLD,Moncrieff,-28.008,153.385,QLD,Rankin,-27.642,153.094,59711,2952,car
QLD,Moncrieff,-28.008,153.385,QLD,Ryan,-27.47,152.851,100497,4716,car
QLD,Moncrieff,-28.008,153.385,QLD,Wide Bay,-25.913,152.559,289588,11553,car
QLD,Moncrieff,-28.008,153.385,QLD,Wright,-27.917,152.674,102543,5247,car
QLD,Moncrieff,-28.008,153.385,QLD,Brisbane Airport,-27.394903,153.121228,86403,3736,car
QLD,Moreton,-27.564,153.031,QLD,Oxley,-27.609,152.933,14414,1015,car
QLD,Moreton,-27.564,153.031,QLD,Petrie,-27.246,153.039,42203,3087,car
QLD,Moreton,-27.564,153.031,QLD,Rankin,-27.642,153.094,14227,1254,car
QLD,Moreton,-27.564,153.031,QLD,Ryan,-27.47,152.851,31541,2051,car
QLD,Moreton,-27.564,153.031,QLD,Wide Bay,-25.913,152.559,221775,9686,car
QLD,Moreton,-27.564,153.031,QLD,Wright,-27.917,152.674,69667,3087,car
QLD,Moreton,-27.564,153.031,QLD,Brisbane Airport,-27.394903,153.121228,27213,1851,car
QLD,Oxley,-27.609,152.933,QLD,Petrie,-27.246,153.039,51757,3173,car
QLD,Oxley,-27.609,152.933,QLD,Rankin,-27.642,153.094,21265,1250,car
QLD,Oxley,-27.609,152.933,QLD,Ryan,-27.47,152.851,26702,1861,car
QLD,Oxley,-27.609,152.933,QLD,Wide Bay,-25.913,152.559,231329,9773,car
QLD,Oxley,-27.609,152.933,QLD,Wright,-27.917,152.674,58885,2623,car
QLD,Oxley,-27.609,152.933,QLD,Brisbane Airport,-27.394903,153.121228,36767,1938,car
QLD,Petrie,-27.246,153.039,QLD,Rankin,-27.642,153.094,57638,2882,car
QLD,Petrie,-27.246,153.039,QLD,Ryan,-27.47,152.851,51140,3389,car
QLD,Petrie,-27.246,153.039,QLD,Wide Bay,-25.913,152.559,187593,7611,car
QLD,Petrie,-27.246,153.039,QLD,Wright,-27.917,152.674,106632,5114,car
QLD,Petrie,-27.246,153.039,QLD,Brisbane Airport,-27.394903,153.121228,29888,1691,car
QLD,Rankin,-27.642,153.094,QLD,Ryan,-27.47,152.851,46834,2857,car
QLD,Rankin,-27.642,153.094,QLD,Wide Bay,-25.913,152.559,237950,9572,car
QLD,Rankin,-27.642,153.094,QLD,Wright,-27.917,152.674,78936,3689,car
QLD,Rankin,-27.642,153.094,QLD,Brisbane Airport,-27.394903,153.121228,34765,1756,car
QLD,Ryan,-27.47,152.851,QLD,Wide Bay,-25.913,152.559,231089,10035,car
QLD,Ryan,-27.47,152.851,QLD,Wright,-27.917,152.674,81830,3960,car
QLD,Ryan,-27.47,152.851,QLD,Brisbane Airport,-27.394903,153.121228,36527,2200,car
QLD,Wide Bay,-25.913,152.559,QLD,Wright,-27.917,152.674,286899,11867,car
QLD,Wide Bay,-25.913,152.559,QLD,Brisbane Airport,-27.394903,153.121228,210157,8443,car
QLD,Wright,-27.917,152.674,QLD,Brisbane Airport,-27.394903,153.121228,91956,3957,car
SA,Adelaide,-34.907,138.602,SA,Barker,-35.532,140.204,187238,8613,car
SA,Adelaide,-34.907,138.602,SA,Boothby,-35.012,138.596,12994,1555,car
SA,Adelaide,-34.907,138.602,SA,Grey,-29.604,135.454,796609,31187,car
SA,Adelaide,-34.907,138.602,SA,Hindmarsh,-34.936,138.528,9779,1188,car
SA,Adelaide,-34.907,138.602,SA,Kingston,-35.201,138.535,42750,2906,car
SA,Adelaide,-34.907,138.602,SA,Makin,-34.799,138.699,18220,1623,car
SA,Adelaide,-34.907,138.602,SA,Port Adelaide,-34.777,138.546,18239,1921,car
SA,Adelaide,-34.907,138.602,SA,Sturt,-34.894,138.674,9642,1036,car
SA,Adelaide,-34.907,138.602,SA,Wakefield,-34.248,138.618,86398,4430,car
SA,Adelaide,-34.907,138.602,SA,Adelaide Airport,-34.94618,138.533204,9910,1262,car
SA,Barker,-35.532,140.204,SA,Boothby,-35.012,138.596,188511,8640,car
SA,Barker,-35.532,140.204,SA,Grey,-29.604,135.454,972078,39509,car
SA,Barker,-35.532,140.204,SA,Hindmarsh,-34.936,138.528,192303,9207,car
SA,Barker,-35.532,140.204,SA,Kingston,-35.201,138.535,201279,9366,car
SA,Barker,-35.532,140.204,SA,Makin,-34.799,138.699,202102,9844,car
SA,Barker,-35.532,140.204,SA,Port Adelaide,-34.777,138.546,205088,10340,car
SA,Barker,-35.532,140.204,SA,Sturt,-34.894,138.674,190115,8793,car
SA,Barker,-35.532,140.204,SA,Wakefield,-34.248,138.618,246621,11772,car
SA,Barker,-35.532,140.204,SA,Adelaide Airport,-34.94618,138.533204,192435,9281,car
SA,Boothby,-35.012,138.596,SA,Grey,-29.604,135.454,811839,32311,car
SA,Boothby,-35.012,138.596,SA,Hindmarsh,-34.936,138.528,15016,1490,car
SA,Boothby,-35.012,138.596,SA,Kingston,-35.201,138.535,32346,1853,car
SA,Boothby,-35.012,138.596,SA,Makin,-34.799,138.699,32100,2971,car
SA,Boothby,-35.012,138.596,SA,Port Adelaide,-34.777,138.546,33469,3045,car
SA,Boothby,-35.012,138.596,SA,Sturt,-34.894,138.674,20612,1931,car
SA,Boothby,-35.012,138.596,SA,Wakefield,-34.248,138.618,101628,5553,car
SA,Boothby,-35.012,138.596,SA,Adelaide Airport,-34.94618,138.533204,15147,1565,car
SA,Grey,-29.604,135.454,SA,Hindmarsh,-34.936,138.528,804830,31371,car
SA,Grey,-29.604,135.454,SA,Kingston,-35.201,138.535,839134,33223,car
SA,Grey,-29.604,135.454,SA,Makin,-34.799,138.699,793006,30621,car
SA,Grey,-29.604,135.454,SA,Port Adelaide,-34.777,138.546,783201,29888,car
SA,Grey,-29.604,135.454,SA,Sturt,-34.894,138.674,799812,31076,car
SA,Grey,-29.604,135.454,SA,Wakefield,-34.248,138.618,731959,28110,car
SA,Grey,-29.604,135.454,SA,Adelaide Airport,-34.94618,138.533204,804697,31460,car
SA,Hindmarsh,-34.936,138.528,SA,Kingston,-35.201,138.535,40053,2620,car
SA,Hindmarsh,-34.936,138.528,SA,Makin,-34.799,138.699,26923,2565,car
SA,Hindmarsh,-34.936,138.528,SA,Port Adelaide,-34.777,138.546,26202,2407,car
SA,Hindmarsh,-34.936,138.528,SA,Sturt,-34.894,138.674,18809,1994,car
SA,Hindmarsh,-34.936,138.528,SA,Wakefield,-34.248,138.618,94361,4916,car
SA,Hindmarsh,-34.936,138.528,SA,Adelaide Airport,-34.94618,138.533204,2010,305,car
SA,Kingston,-35.201,138.535,SA,Makin,-34.799,138.699,60538,4447,car
